journal_name,url,error_type,error_message
Revista Eletrônica de Direito Processual,http://www.e-publicacoes.uerj.br/index.php/redp/index,SSLError,Gagal melakukan koneksi: http://www.e-publicacoes.uerj.br/index.php/redp/index
Escribanía,http://revistasum.umanizales.edu.co/ojs/index.php/escribania/index,ReadTimeout,"HTTPConnectionPool(host='revistasum.umanizales.edu.co', port=80): Read timed out. (read timeout=13)"
Chinese Journal of Lung Cancer,http://www.lungca.org,ValueError,Body tidak ditemukan di: http://www.lungca.org
Jurnal Berdaya Mandiri,https://journal.upy.ac.id/index.php/lppm/index,ReadTimeout,"HTTPSConnectionPool(host='journal.upy.ac.id', port=443): Read timed out. (read timeout=13)"
Journal of Health and Pollution,http://www.journalhealthpollution.org,SSLError,Gagal melakukan koneksi: http://www.journalhealthpollution.org
Dharma Raflesia,https://ejournal.unib.ac.id/index.php/dharmaraflesia/index,SSLError,"HTTPSConnectionPool(host='ejournal.unib.ac.id', port=443): Max retries exceeded with url: /index.php/dharmaraflesia/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Revista da Sociedade Portuguesa de Dermatologia e Venereologia,https://revista.spdv.com.pt,ReadTimeout,"HTTPSConnectionPool(host='revista.spdv.com.pt', port=443): Read timed out. (read timeout=13)"
Informes Científicos y Técnicos (Universidad Nacional de la Patagonia Austral),https://publicaciones.unpa.edu.ar/index.php/ICTUNPA,SSLError,"HTTPSConnectionPool(host='publicaciones.unpa.edu.ar', port=443): Max retries exceeded with url: /index.php/ICTUNPA (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Revista Iberoamericana de Ciencias de la Actividad Física y el Deporte,http://www.riccafd.uma.es,ReadTimeout,"HTTPConnectionPool(host='www.riccafd.uma.es', port=80): Read timed out. (read timeout=13)"
Journal of Rawalpindi Medical College,https://journalrmc.com/index.php/JRMC,ConnectTimeout,"HTTPSConnectionPool(host='journalrmc.com', port=443): Max retries exceeded with url: /index.php/JRMC (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7756dc8a6a50>, 'Connection to journalrmc.com timed out. (connect timeout=13)'))"
Designio. Investigación en Diseño Gráfico y Estudios de la Imagen,https://cipres.sanmateo.edu.co/ojs/index.php/designio,ConnectTimeout,"HTTPSConnectionPool(host='cipres.sanmateo.edu.co', port=443): Max retries exceeded with url: /ojs/index.php/designio (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7756dc666000>, 'Connection to cipres.sanmateo.edu.co timed out. (connect timeout=13)'))"
International Journal of Energetica,https://www.ijeca.info/index.php/IJECA/index,ReadTimeout,"HTTPSConnectionPool(host='www.ijeca.info', port=443): Read timed out. (read timeout=13)"
Global Journal Al-Thaqafah,http://www.gjat.my,ConnectionError,"HTTPConnectionPool(host='www.gjat.my', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7756dc1e8f20>: Failed to resolve 'www.gjat.my' ([Errno -3] Temporary failure in name resolution)""))"
Revista Brasileira de Sociologia do Direito,http://revista.abrasd.com.br/ojs/index.php/rbsd/index,SSLError,Gagal melakukan koneksi: http://revista.abrasd.com.br/ojs/index.php/rbsd/index
Nueva Revista de Filología Hispánica,http://nrfh.colmex.mx/index.php/NRFH,SSLError,"HTTPSConnectionPool(host='nrfh.colmex.mx', port=443): Max retries exceeded with url: /index.php/NRFH (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Jurnal Ilmiah Kesehatan,https://journal2.unusa.ac.id/index.php/JHS,SSLError,"HTTPSConnectionPool(host='journal2.unusa.ac.id', port=443): Max retries exceeded with url: /index.php/JHS (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
AIP Advances,http://aipadvances.aip.org/,SSLError,Gagal melakukan koneksi: http://aipadvances.aip.org/
Telondefondo : Revista de Teoría y Crítica Teatral,http://revistascientificas.filo.uba.ar/index.php/telondefondo,ReadTimeout,"HTTPConnectionPool(host='revistascientificas.filo.uba.ar', port=80): Read timed out. (read timeout=13)"
Archives of Epilepsy,https://journal.archepilepsy.org/home,SSLError,Gagal melakukan koneksi: https://journal.archepilepsy.org/home
NUST Journal of Engineering Sciences,https://journals.nust.edu.pk/index.php/njes,SSLError,"HTTPSConnectionPool(host='journals.nust.edu.pk', port=443): Max retries exceeded with url: /index.php/njes (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
Revista Ciencias y Humanidades,https://revistacienciasyhumanidades.com/ojs/index.php/ojs/licencia,SSLError,Gagal melakukan koneksi: https://revistacienciasyhumanidades.com/ojs/index.php/ojs/licencia
GE: Portuguese Journal of Gastroenterology,http://www.karger.com/Journal/Home/272027,SSLError,Gagal melakukan koneksi: http://www.karger.com/Journal/Home/272027
Redox Biology,http://www.journals.elsevier.com/redox-biology/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/redox-biology/
Medwave,http://www.medwave.cl,ConnectionError,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
"The Achievers Journal: Journal of English Language, Literature and Culture",https://theachieversjournal.com/index.php/taj/index,ReadTimeout,"HTTPSConnectionPool(host='theachieversjournal.com', port=443): Read timed out. (read timeout=13)"
Revista Naval de Odontologia On Line,https://www.portaldeperiodicos.marinha.mil.br/index.php/odontoclinica,ReadTimeout,"HTTPSConnectionPool(host='www.portaldeperiodicos.marinha.mil.br', port=443): Read timed out. (read timeout=13)"
Journal of Ionic Liquids,https://www.journals.elsevier.com/journal-of-ionic-liquids,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/journal-of-ionic-liquids
Revista Vectores de Investigación,http://albahacapublicacione.wix.com/vectoresdeinvestigac,SSLError,Gagal melakukan koneksi: http://albahacapublicacione.wix.com/vectoresdeinvestigac
Revista da Seção Judiciária do Rio de Janeiro,http://lexcultccjf.trf2.jus.br/index.php/revistasjrj/index,ReadTimeout,"HTTPConnectionPool(host='lexcultccjf.trf2.jus.br', port=80): Read timed out. (read timeout=13)"
Revista Latinoamericana de Derechos Humanos,http://www.revistas.una.ac.cr/derechoshumanos,ConnectionError,"HTTPConnectionPool(host='www.revistas.una.ac.cr', port=80): Max retries exceeded with url: /derechoshumanos (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7756df8eacf0>: Failed to resolve 'www.revistas.una.ac.cr' ([Errno -3] Temporary failure in name resolution)""))"
FuLiA / UFMG,http://www.periodicos.letras.ufmg.br/index.php/fulia,ReadTimeout,"HTTPConnectionPool(host='www.periodicos.letras.ufmg.br', port=80): Read timed out. (read timeout=13)"
Revista Teoria e Evidência Econômica,http://seer.upf.br/index.php/rtee,SSLError,"HTTPSConnectionPool(host='seer.upf.br', port=443): Max retries exceeded with url: /index.php/rtee (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Mikrotik: Jurnal Managemen Informatika,http://ojs.ummetro.ac.id/index.php/mikrotik,SSLError,"HTTPSConnectionPool(host='ojs.ummetro.ac.id', port=443): Max retries exceeded with url: /index.php/mikrotik (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Applied Food Biotechnology,http://journals.sbmu.ac.ir/afb/index,SSLError,"HTTPSConnectionPool(host='journals.sbmu.ac.ir', port=443): Max retries exceeded with url: /afb/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Hazara Islamicus,http://hazaraislamicus.hu.edu.pk/,SSLError,Gagal melakukan koneksi: http://hazaraislamicus.hu.edu.pk/
Investigaciones Turísticas,https://investigacionesturisticas.ua.es/,ReadTimeout,"HTTPSConnectionPool(host='investigacionesturisticas.ua.es', port=443): Read timed out. (read timeout=13)"
Jurnal Ranah Komunikasi,http://ranahkomunikasi.fisip.unand.ac.id/,SSLError,Gagal melakukan koneksi: http://ranahkomunikasi.fisip.unand.ac.id/
Entramado,https://revistas.unilibre.edu.co/index.php/entramado,SSLError,"HTTPSConnectionPool(host='revistas.unilibre.edu.co', port=443): Max retries exceeded with url: /index.php/entramado (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Advocatus,https://revistas.unilibre.edu.co/index.php/advocatus,SSLError,"HTTPSConnectionPool(host='revistas.unilibre.edu.co', port=443): Max retries exceeded with url: /index.php/advocatus (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Elia,http://revistas.uned.es/index.php/ELIA/index,ReadTimeout,"HTTPConnectionPool(host='revistas.uned.es', port=80): Read timed out. (read timeout=13)"
Gondang: Jurnal Seni dan Budaya,http://jurnal.unimed.ac.id/2012/index.php/GDG,ReadTimeout,"HTTPSConnectionPool(host='jurnal.unimed.ac.id', port=443): Read timed out. (read timeout=13)"
Revista IDEAS,http://revistaideas.ufrrj.br,SSLError,"HTTPSConnectionPool(host='revistaideas.ufrrj.br', port=443): Max retries exceeded with url: /ojs/index.php/ideas (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Proceedings of Singapore Healthcare,http://journals.sagepub.com/home/PSH,SSLError,Gagal melakukan koneksi: http://journals.sagepub.com/home/PSH
MDM Policy & Practice,http://journals.sagepub.com/home/mpp,SSLError,Gagal melakukan koneksi: http://journals.sagepub.com/home/mpp
CCS Chemistry,https://www.chinesechemsoc.org/journal/ccschem,SSLError,Gagal melakukan koneksi: https://www.chinesechemsoc.org/journal/ccschem
Journal of Hebei University of Science and Technology,http://xuebao.hebust.edu.cn/hbkjdxen/ch/index.aspx,ReadTimeout,"HTTPConnectionPool(host='xuebao.hebust.edu.cn', port=80): Read timed out. (read timeout=13)"
Revista Integración,https://revistas.uis.edu.co/index.php/revistaintegracion/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.uis.edu.co', port=443): Read timed out. (read timeout=13)"
Notas Económicas,https://impactum-journals.uc.pt/notaseconomicas,SSLError,"HTTPSConnectionPool(host='impactum-journals.uc.pt', port=443): Max retries exceeded with url: /notaseconomicas (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Commons: Revista de Comunicación y Ciudadanía Digital,https://revistas.uca.es/index.php/cayp/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.uca.es', port=443): Read timed out. (read timeout=13)"
Anuario del Instituto de Historia Argentina,http://www.anuarioiha.fahce.unlp.edu.ar/,ReadTimeout,"HTTPConnectionPool(host='www.anuarioiha.fahce.unlp.edu.ar', port=80): Read timed out. (read timeout=13)"
Archives of Electrical Engineering,https://journals.pan.pl/aee,ReadTimeout,"HTTPSConnectionPool(host='journals.pan.pl', port=443): Read timed out. (read timeout=13)"
Revista de Economía Política de Buenos Aires,https://ojs.econ.uba.ar/index.php/REPBA/index,ConnectTimeout,"HTTPSConnectionPool(host='ojs.economicas.uba.arindex.php', port=443): Max retries exceeded with url: /REPBA/index (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7756e446d6a0>, 'Connection to ojs.economicas.uba.arindex.php timed out. (connect timeout=13)'))"
Liames,http://periodicos.sbu.unicamp.br/ojs/index.php/liames,SSLError,"HTTPSConnectionPool(host='periodicos.sbu.unicamp.br', port=443): Max retries exceeded with url: /ojs/index.php/liames (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Journal of Psychosexual Health,https://journals.sagepub.com/home/ssh,SSLError,Gagal melakukan koneksi: https://journals.sagepub.com/home/ssh
Repères et Perspectives Economiques,https://revues.imist.ma/index.php/rpe/index,SSLError,"HTTPSConnectionPool(host='revues.imist.ma', port=443): Max retries exceeded with url: /index.php/rpe/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Manna Rafflesia,https://journals.sttab.ac.id/index.php/man_raf,ValueError,Body tidak ditemukan di: https://journals.sttab.ac.id/index.php/man_raf
Clinical Epidemiology and Global Health,https://www.journals.elsevier.com/clinical-epidemiology-and-global-health,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/clinical-epidemiology-and-global-health
Journal of Integrative Agriculture,https://www.journals.elsevier.com/journal-of-integrative-agriculture,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/journal-of-integrative-agriculture
Geography and Sustainability,https://www.journals.elsevier.com/geography-and-sustainability,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/geography-and-sustainability
Perspectives in Ecology and Conservation,https://www.journals.elsevier.com/perspectives-in-ecology-and-conservation,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/perspectives-in-ecology-and-conservation
Catalysis Communications,https://www.journals.elsevier.com/catalysis-communications,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/catalysis-communications
Chemical Engineering Journal Advances,https://www.journals.elsevier.com/chemical-engineering-journal-advances,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/chemical-engineering-journal-advances
Composites Part C: Open Access,https://www.journals.elsevier.com/composites-part-c-open-access/,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/composites-part-c-open-access/
Current Research in Microbial Sciences,https://www.journals.elsevier.com/current-research-in-microbial-sciences,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/current-research-in-microbial-sciences
Resuscitation Plus,https://www.journals.elsevier.com/resuscitation-plus,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/resuscitation-plus
Results in Control and Optimization,https://www.journals.elsevier.com/results-in-control-and-optimization,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/results-in-control-and-optimization
Applied Surface Science Advances,https://www.journals.elsevier.com/applied-surface-science-advances,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/applied-surface-science-advances
Talanta Open,https://www.journals.elsevier.com/talanta-open,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/talanta-open
Nordisk Tidsskrift for Ungdomsforskning,https://www.idunn.no/ntu,SSLError,Gagal melakukan koneksi: https://www.idunn.no/ntu
High-Confidence Computing,https://www.journals.elsevier.com/high-confidence-computing,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/high-confidence-computing
Clinical and Research Journal in Internal Medicine,https://crjim.ub.ac.id/index.php/crjim/about,SSLError,Gagal melakukan koneksi: https://crjim.ub.ac.id/index.php/crjim/about
Revista Iberoamericana de Economía Solidaria e Innovación Socioecológica,http://www.uhu.es/publicaciones/ojs/index.php/RIESISE/index,SSLError,"HTTPSConnectionPool(host='www.uhu.es', port=443): Max retries exceeded with url: /publicaciones/ojs/index.php/RIESISE/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
الآداب للدراسات اللغوية والأدبية,https://www.tu.edu.ye/journals/index.php/arts/index,SSLError,Gagal melakukan koneksi: https://www.tu.edu.ye/journals/index.php/arts/index
Revista Órbita Pedagógica,https://revista.isced-hbo.co.ao/ojs/index.php/rop,ReadTimeout,"HTTPSConnectionPool(host='revista.isced-hbo.co.ao', port=443): Read timed out. (read timeout=13)"
Indian Heart Journal,https://www.journals.elsevier.com/indian-heart-journal/,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/indian-heart-journal/
